TID: [] [2025-07-03 09:50:53,869] []  INFO {AUDIT_LOG} - Initiator=w**************r Action=Get-User-Claim-Value Target=a***n Data={"Claim Value":["e**********************************1"],"Claim":"urn:ietf:params:scim:schemas:core:2.0:id","Profile":"default"} Outcome=Success
TID: [-1234] [2025-07-03 10:06:56,187] [c124caad-bc30-4b05-b22a-ff87ac331b04]  INFO {AUDIT_LOG} - Initiator : e***y | Action : StoreSession | Data : { {"traceId":"c124caad-bc30-4b05-b22a-ff87ac331b04","RememberMe":false,"sessionContextId":"c0e54d7f7fed2f3fd6e4faf86fcbdbf557def22a6df684bd82de4aca2a88dd33","AuthenticatedUserTenantDomain":"carbon.super","AuthenticatedUser":"e***y","LastAccessedTimestamp":1751517416182} } | Result : Success 
TID: [-1234] [2025-07-03 10:06:56,192] [c124caad-bc30-4b05-b22a-ff87ac331b04]  INFO {AUDIT_LOG} - Initiator : 3**********************************d | Action : Login | Target : ApplicationAuthenticationFramework | Data : { "ContextIdentifier" : "48399249-f2a5-49ef-ad8d-ab3b22e784bf","AuthenticatedUser" : "3**********************************d","AuthenticatedUserTenantDomain" : "carbon.super","ServiceProviderName" : "fingerprint-client","RequestType" : "oidc","RelyingParty" : "wCPmxlccE9w1WURD6fuTqWdB3PIa","AuthenticatedIdPs" : "eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiJ3c28yIiwiZXhwIjoxNzUxNTE3NDE5MTYzLCJpYXQiOjE3NTE1MTc0MTYxNjMsImlkcHMiOlt7ImlkcCI6IkN1c3RvbSBCaW8gU0RLIFNlcnZpY2UgYXV0aCIsImF1dGhlbnRpY2F0b3IiOiJjdXN0b20tYmlvc2RrLXNlcnZpY2UtYXV0aCJ9XX0.oKqn-HvljbW3AJ1wA9X_wmEPG0CQKa4KhPR9aOy7-OE","User Agent" : "null","RemoteAddress" : "null","UserStoreDomain" : "null" } | Result : Success 
TID: [-1234] [2025-07-03 10:10:28,615] [c8779e10-b778-45a8-bce7-ce5f1ba03a63]  INFO {AUDIT_LOG} - Initiator=w**************r Action=Get-User-Claim-Values Target=a***n Data={"ServiceProviderName":"Console","Claims":{"http://wso2.org/claims/username":"a***n","http://wso2.org/claims/userid":"e03b7f4c-73b8-4567-83a6-76772de1bab1","http://wso2.org/claims/roles":"I*****************************************************e","http://wso2.org/claims/modified":"2*************************Z","http://wso2.org/claims/groups":"a***n","http://wso2.org/claims/userprincipal":"a***n"}} Outcome=Success
TID: [-1234] [2025-07-03 10:10:28,617] [c8779e10-b778-45a8-bce7-ce5f1ba03a63]  INFO {AUDIT_LOG} - Initiator=w**************r Action=Get-User-Claim-Values Target=a***n Data={"ServiceProviderName":"Console","Claims":{}} Outcome=Success
TID: [-1234] [2025-07-03 10:10:28,621] [c8779e10-b778-45a8-bce7-ce5f1ba03a63]  INFO {AUDIT_LOG} - Initiator : e03b7f4c-73b8-4567-83a6-76772de1bab1 | Action : UpdateSession | Data : { {"traceId":"c8779e10-b778-45a8-bce7-ce5f1ba03a63","RememberMe":false,"sessionContextId":"9652e090e65128976ad0efca554dd5e0d05232b5f7b0bbcdf6d02ef51dca1195","AuthenticatedUserTenantDomain":"carbon.super","AuthenticatedUser":"P***********n","LastAccessedTimestamp":1751517628618} } | Result : Success 
TID: [-1234] [2025-07-03 10:10:28,622] [c8779e10-b778-45a8-bce7-ce5f1ba03a63]  INFO {AUDIT_LOG} - Initiator : e***********************************************r | Action : Login | Target : ApplicationAuthenticationFramework | Data : { "ContextIdentifier" : "3bd40a39-f613-440b-a192-cbc3ef695664","AuthenticatedUser" : "e***********************************************r","AuthenticatedUserTenantDomain" : "carbon.super","ServiceProviderName" : "Console","RequestType" : "oidc","RelyingParty" : "CONSOLE","AuthenticatedIdPs" : "eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiJ3c28yIiwiZXhwIjoxNzUxNTE3NjMxNjA5LCJpYXQiOjE3NTE1MTc2Mjg2MDksImlkcHMiOlt7ImlkcCI6IkxPQ0FMIiwiYXV0aGVudGljYXRvciI6IkJhc2ljQXV0aGVudGljYXRvciJ9XX0.tXfXKeGefy-l6K8r9IMLoKPeKm__jB0nM6KREqz8tDU","User Agent" : "null","RemoteAddress" : "null","UserStoreDomain" : "PRIMARY" } | Result : Success 
TID: [-1234] [2025-07-03 10:10:31,925] [8a33db76-0cbb-4a9d-8c5b-fb1448c4479a]  INFO {AUDIT_LOG} - Initiator=e03b7f4c-73b8-4567-83a6-76772de1bab1 Action=Get-User-Claim-Values Target=a***n Data={"ServiceProviderName":"Console","Claims":{"http://wso2.org/claims/username":"a***n","http://wso2.org/claims/userid":"e03b7f4c-73b8-4567-83a6-76772de1bab1","http://wso2.org/claims/roles":"I*****************************************************e","http://wso2.org/claims/modified":"2*************************Z","http://wso2.org/claims/groups":"a***n"}} Outcome=Success
TID: [] [2025-07-03 10:22:24,828] []  INFO {AUDIT_LOG} - Initiator=w**************r Action=Get-User-Claim-Value Target=a***n Data={"Claim Value":["e**********************************1"],"Claim":"urn:ietf:params:scim:schemas:core:2.0:id","Profile":"default"} Outcome=Success
TID: [-1234] [2025-07-03 10:30:53,226] [12d4cfb6-69b4-4cba-8c35-34ec712ac92f]  INFO {AUDIT_LOG} - Initiator : e***y | Action : Login | Target : ApplicationAuthenticationFramework | Data : { "ContextIdentifier" : "f91b9ea8-4433-4a6c-8844-06bf1241dece","ServiceProviderName" : "fingerprint-client","RequestType" : "oidc","RelyingParty" : "wCPmxlccE9w1WURD6fuTqWdB3PIa","StepNo" : "1","User Agent" : "null","RemoteAddress" : "null","UserStoreDomain" : "null" } | Result : Failed 
TID: [-1234] [2025-07-03 10:30:53,229] [12d4cfb6-69b4-4cba-8c35-34ec712ac92f]  WARN {AUDIT_LOG} - Initiator : e****************r | Action : Authenticate | Target : ApplicationAuthenticationFramework | Data : { Step: 1, IDP: Custom Bio SDK Service auth, Authenticator:custom-biosdk-service-auth } | Result : Failure 
TID: [-1234] [2025-07-03 10:31:30,829] [121479f6-6ebf-4f27-b2e9-203336dd64fe]  INFO {AUDIT_LOG} - Initiator : e***y | Action : LoginStepSuccess | Target : ApplicationAuthenticationFramework | Data : { "ContextIdentifier" : "ab875105-b4be-4004-9820-3cb8f27be3d5","AuthenticatedUser" : "e***y","AuthenticatedUserTenantDomain" : "carbon.super","ServiceProviderName" : "fingerprint-client","RequestType" : "oidc","RelyingParty" : "wCPmxlccE9w1WURD6fuTqWdB3PIa","AuthenticatedIdP" : "Custom Bio SDK Service auth","User Agent" : "null","RemoteAddress" : "null","UserStoreDomain" : "null" } | Result : Success 
TID: [-1234] [2025-07-03 10:31:30,835] [121479f6-6ebf-4f27-b2e9-203336dd64fe]  INFO {AUDIT_LOG} - Initiator : e****************r | Action : Authenticate | Target : ApplicationAuthenticationFramework | Data : { Step: 1, IDP: Custom Bio SDK Service auth, Authenticator:custom-biosdk-service-auth } | Result : Success 
TID: [-1234] [2025-07-03 10:31:30,881] [121479f6-6ebf-4f27-b2e9-203336dd64fe]  INFO {AUDIT_LOG} - Initiator : e***y | Action : StoreSession | Data : { {"traceId":"121479f6-6ebf-4f27-b2e9-203336dd64fe","RememberMe":false,"sessionContextId":"940b7a624309e67ca4017b4865a9c75a4c7ebd4e1ebd137fee1450261eeb8371","AuthenticatedUserTenantDomain":"carbon.super","AuthenticatedUser":"e***y","LastAccessedTimestamp":1751518890844} } | Result : Success 
TID: [-1234] [2025-07-03 10:31:30,909] [121479f6-6ebf-4f27-b2e9-203336dd64fe]  INFO {AUDIT_LOG} - Initiator : 3**********************************d | Action : Login | Target : ApplicationAuthenticationFramework | Data : { "ContextIdentifier" : "ab875105-b4be-4004-9820-3cb8f27be3d5","AuthenticatedUser" : "3**********************************d","AuthenticatedUserTenantDomain" : "carbon.super","ServiceProviderName" : "fingerprint-client","RequestType" : "oidc","RelyingParty" : "wCPmxlccE9w1WURD6fuTqWdB3PIa","AuthenticatedIdPs" : "eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiJ3c28yIiwiZXhwIjoxNzUxNTE4ODkzODM1LCJpYXQiOjE3NTE1MTg4OTA4MzUsImlkcHMiOlt7ImlkcCI6IkN1c3RvbSBCaW8gU0RLIFNlcnZpY2UgYXV0aCIsImF1dGhlbnRpY2F0b3IiOiJjdXN0b20tYmlvc2RrLXNlcnZpY2UtYXV0aCJ9XX0.-ihUdGYFAuXZQIxBPIV_8HguJZEzjiQzNRc5yPcymFA","User Agent" : "null","RemoteAddress" : "null","UserStoreDomain" : "null" } | Result : Success 
TID: [-1234] [2025-07-03 10:33:55,984] [9eede98a-132c-4953-ac49-c0e60bd749c0]  INFO {AUDIT_LOG} - Initiator : e***y | Action : UpdateSession | Data : { {"traceId":"9eede98a-132c-4953-ac49-c0e60bd749c0","RememberMe":false,"sessionContextId":"940b7a624309e67ca4017b4865a9c75a4c7ebd4e1ebd137fee1450261eeb8371","AuthenticatedUserTenantDomain":"carbon.super","AuthenticatedUser":"e***y","LastAccessedTimestamp":1751519035979} } | Result : Success 
TID: [-1234] [2025-07-03 10:33:55,987] [9eede98a-132c-4953-ac49-c0e60bd749c0]  INFO {AUDIT_LOG} - Initiator : 3**********************************d | Action : Login | Target : ApplicationAuthenticationFramework | Data : { "ContextIdentifier" : "e9d248f8-e6ec-4229-9657-f60e67c8bb3d","AuthenticatedUser" : "3**********************************d","AuthenticatedUserTenantDomain" : "carbon.super","ServiceProviderName" : "fingerprint-client","RequestType" : "oidc","RelyingParty" : "wCPmxlccE9w1WURD6fuTqWdB3PIa","AuthenticatedIdPs" : "eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiJ3c28yIiwiZXhwIjoxNzUxNTE5MDM4OTc2LCJpYXQiOjE3NTE1MTkwMzU5NzYsImlkcHMiOlt7ImlkcCI6IkN1c3RvbSBCaW8gU0RLIFNlcnZpY2UgYXV0aCIsImF1dGhlbnRpY2F0b3IiOiJjdXN0b20tYmlvc2RrLXNlcnZpY2UtYXV0aCJ9XX0.i8JMav3vRvV6WXNPG5z4hmcsopoFa3fBzv554oNkVBE","User Agent" : "null","RemoteAddress" : "null","UserStoreDomain" : "null" } | Result : Success 
TID: [-1234] [2025-07-03 10:34:25,316] [e628968c-b90a-4384-9c67-4c7f7e10483b]  INFO {AUDIT_LOG} - Initiator : e***y | Action : LoginStepSuccess | Target : ApplicationAuthenticationFramework | Data : { "ContextIdentifier" : "3b643fd0-1686-4173-aa07-8b1fa2234aad","AuthenticatedUser" : "e***y","AuthenticatedUserTenantDomain" : "carbon.super","ServiceProviderName" : "fingerprint-client","RequestType" : "oidc","RelyingParty" : "wCPmxlccE9w1WURD6fuTqWdB3PIa","AuthenticatedIdP" : "Custom Bio SDK Service auth","User Agent" : "null","RemoteAddress" : "null","UserStoreDomain" : "null" } | Result : Success 
TID: [-1234] [2025-07-03 10:34:25,317] [e628968c-b90a-4384-9c67-4c7f7e10483b]  INFO {AUDIT_LOG} - Initiator : e****************r | Action : Authenticate | Target : ApplicationAuthenticationFramework | Data : { Step: 1, IDP: Custom Bio SDK Service auth, Authenticator:custom-biosdk-service-auth } | Result : Success 
TID: [-1234] [2025-07-03 10:34:25,323] [e628968c-b90a-4384-9c67-4c7f7e10483b]  INFO {AUDIT_LOG} - Initiator : e***y | Action : StoreSession | Data : { {"traceId":"e628968c-b90a-4384-9c67-4c7f7e10483b","RememberMe":false,"sessionContextId":"84739277ec74752f63fdbbb262073c433a8eb9d8d8f5ce0b7ab4aded3739a5ed","AuthenticatedUserTenantDomain":"carbon.super","AuthenticatedUser":"e***y","LastAccessedTimestamp":1751519065319} } | Result : Success 
TID: [-1234] [2025-07-03 10:34:25,326] [e628968c-b90a-4384-9c67-4c7f7e10483b]  INFO {AUDIT_LOG} - Initiator : 3**********************************d | Action : Login | Target : ApplicationAuthenticationFramework | Data : { "ContextIdentifier" : "3b643fd0-1686-4173-aa07-8b1fa2234aad","AuthenticatedUser" : "3**********************************d","AuthenticatedUserTenantDomain" : "carbon.super","ServiceProviderName" : "fingerprint-client","RequestType" : "oidc","RelyingParty" : "wCPmxlccE9w1WURD6fuTqWdB3PIa","AuthenticatedIdPs" : "eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiJ3c28yIiwiZXhwIjoxNzUxNTE5MDY4MzE3LCJpYXQiOjE3NTE1MTkwNjUzMTcsImlkcHMiOlt7ImlkcCI6IkN1c3RvbSBCaW8gU0RLIFNlcnZpY2UgYXV0aCIsImF1dGhlbnRpY2F0b3IiOiJjdXN0b20tYmlvc2RrLXNlcnZpY2UtYXV0aCJ9XX0.J1ct_zPKQba8PjGNuNrD56czrWMbTNbSzM-Katlb9vw","User Agent" : "null","RemoteAddress" : "null","UserStoreDomain" : "null" } | Result : Success 
TID: [] [2025-07-03 11:05:22,060] []  INFO {AUDIT_LOG} - Initiator=w**************r Action=Get-User-Claim-Value Target=a***n Data={"Claim Value":["e**********************************1"],"Claim":"urn:ietf:params:scim:schemas:core:2.0:id","Profile":"default"} Outcome=Success
